Index,AI0(V)
131822,-0.1225
131823,-0.12989
131824,-0.12774
131825,-0.12793
131826,-0.12528
131827,-0.12818
131828,-0.12301
131829,-0.12711
131830,-0.12862
131831,-0.12288
131832,-0.122
131833,-0.12692
131834,-0.12869
131835,-0.12894
131836,-0.12749
131837,-0.12724
131838,-0.12547
131839,-0.12566
131840,-0.12585
131841,-0.11998
131842,-0.12105
131843,-0.12862
131844,-0.12326
131845,-0.12213
131846,-0.12547
131847,-0.12604
131848,-0.12553
131849,-0.12944
131850,-0.12673
131851,-0.1249
131852,-0.12067
131853,-0.12181
131854,-0.12534
131855,-0.12484
131856,-0.12736
131857,-0.13115
131858,-0.12408
131859,-0.12509
131860,-0.12736
131861,-0.1244
131862,-0.12541
131863,-0.12616
131864,-0.12856
131865,-0.12755
131866,-0.12471
131867,-0.12919
131868,-0.1196
131869,-0.12642
131870,-0.12522
131871,-0.12907
131872,-0.12478
131873,-0.12364
131874,-0.12496
131875,-0.1338
131876,-0.12768
131877,-0.12484
131878,-0.13026
131879,-0.12604
131880,-0.12074
131881,-0.12427
131882,-0.12629
131883,-0.12351
131884,-0.12667
131885,-0.12907
131886,-0.1302
131887,-0.12799
131888,-0.12768
131889,-0.12932
131890,-0.12225
131891,-0.12995
131892,-0.12982
131893,-0.12509
131894,-0.12755
131895,-0.12673
131896,-0.12358
131897,-0.12667
131898,-0.12793
131899,-0.12818
131900,-0.1273
131901,-0.13014
131902,-0.12547
131903,-0.12534
131904,-0.12118
131905,-0.12692
131906,-0.12711
131907,-0.12642
131908,-0.12143
131909,-0.12496
131910,-0.12534
131911,-0.13279
131912,-0.12793
131913,-0.12635
131914,-0.12503
131915,-0.12269
131916,-0.13039
131917,-0.12452
131918,-0.12307
131919,-0.12011
131920,-0.12496
131921,-0.12099
131922,-0.12301
131923,-0.1249
131924,-0.12206
131925,-0.1256
131926,-0.12995
131927,-0.12332
131928,-0.12566
131929,-0.13045
131930,-0.12749
131931,-0.11992
131932,-0.129
131933,-0.12553
131934,-0.12824
131935,-0.12761
131936,-0.12597
131937,-0.12686
131938,-0.12654
131939,-0.12206
131940,-0.12995
131941,-0.12452
131942,-0.12395
131943,-0.12534
131944,-0.12187
131945,-0.1237
131946,-0.13089
131947,-0.12515
131948,-0.13115
131949,-0.12749
131950,-0.12503
131951,-0.12541
131952,-0.13089
131953,-0.1244
131954,-0.12452
131955,-0.12925
131956,-0.12862
131957,-0.12528
131958,-0.12377
131959,-0.12875
131960,-0.12591
131961,-0.12806
131962,-0.12673
131963,-0.1261
131964,-0.12907
131965,-0.1249
131966,-0.1285
131967,-0.12257
131968,-0.12503
131969,-0.12831
131970,-0.12515
131971,-0.12913
131972,-0.13253
131973,-0.12478
131974,-0.12509
131975,-0.12383
131976,-0.12591
131977,-0.12862
131978,-0.12642
131979,-0.12875
131980,-0.12768
131981,-0.12534
131982,-0.12705
131983,-0.12503
131984,-0.12572
131985,-0.12484
131986,-0.1244
131987,-0.12332
131988,-0.12547
131989,-0.12541
131990,-0.12156
131991,-0.12585
131992,-0.12705
131993,-0.12642
131994,-0.12496
131995,-0.12433
131996,-0.12541
131997,-0.122
131998,-0.13001
131999,-0.12799
132000,-0.12484
132001,-0.12345
132002,-0.12295
132003,-0.12446
132004,-0.12187
132005,-0.12503
132006,-0.12446
132007,-0.12471
132008,-0.1297
132009,-0.12717
132010,-0.12118
132011,-0.12219
132012,-0.12017
132013,-0.12522
132014,-0.1232
132015,-0.12837
132016,-0.12667
132017,-0.1278
132018,-0.1232
132019,-0.12837
132020,-0.12471
132021,-0.12452
132022,-0.12383
132023,-0.12288
132024,-0.12295
132025,-0.13222
132026,-0.12421
132027,-0.1256
132028,-0.1266
132029,-0.12332
132030,-0.12566
132031,-0.12705
132032,-0.129
132033,-0.12919
132034,-0.1266
132035,-0.12717
132036,-0.13279
132037,-0.12862
132038,-0.12824
132039,-0.12515
132040,-0.12837
132041,-0.1273
132042,-0.12414
132043,-0.1232
132044,-0.12522
132045,-0.1237
132046,-0.12824
132047,-0.12831
132048,-0.12515
132049,-0.12541
132050,-0.12913
132051,-0.12724
132052,-0.12824
132053,-0.12989
132054,-0.12503
132055,-0.12238
132056,-0.12585
132057,-0.12055
132058,-0.12679
132059,-0.12913
132060,-0.12616
132061,-0.12755
132062,-0.12881
132063,-0.12774
132064,-0.12276
132065,-0.12036
132066,-0.12705
132067,-0.12938
132068,-0.12496
132069,-0.12856
132070,-0.12332
132071,-0.1232
132072,-0.12509
132073,-0.12806
132074,-0.12667
132075,-0.11878
132076,-0.12787
132077,-0.12793
132078,-0.12736
132079,-0.12484
132080,-0.12547
132081,-0.12686
132082,-0.13096
132083,-0.12313
132084,-0.12446
132085,-0.12925
132086,-0.12806
132087,-0.12888
132088,-0.12383
132089,-0.12515
132090,-0.12427
132091,-0.12459
132092,-0.13026
132093,-0.12806
132094,-0.12414
132095,-0.12534
132096,-0.12149
132097,-0.12307
132098,-0.12263
132099,-0.12856
132100,-0.12219
132101,-0.1191
132102,-0.12496
132103,-0.12654
132104,-0.12717
132105,-0.12963
132106,-0.12484
132107,-0.12673
132108,-0.1244
132109,-0.12553
132110,-0.12541
132111,-0.1285
132112,-0.12118
132113,-0.12711
132114,-0.12395
132115,-0.12162
132116,-0.1266
132117,-0.12377
132118,-0.12812
132119,-0.12377
132120,-0.11834
132121,-0.12534
132122,-0.12635
132123,-0.12345
132124,-0.12503
132125,-0.12465
132126,-0.12881
132127,-0.12408
132128,-0.12421
132129,-0.12484
132130,-0.12313
132131,-0.1237
132132,-0.12686
132133,-0.12843
132134,-0.12383
132135,-0.12686
132136,-0.12597
132137,-0.13096
132138,-0.12402
132139,-0.12339
132140,-0.12459
132141,-0.1326
132142,-0.12301
132143,-0.12414
132144,-0.12761
132145,-0.12421
132146,-0.12938
132147,-0.12623
132148,-0.12736
132149,-0.12755
132150,-0.12414
132151,-0.12553
132152,-0.12654
132153,-0.13184
132154,-0.12623
132155,-0.13197
132156,-0.12591
132157,-0.12572
132158,-0.12566
132159,-0.12566
132160,-0.12635
132161,-0.12433
132162,-0.122
132163,-0.12989
132164,-0.12421
132165,-0.1266
132166,-0.1179
132167,-0.12257
132168,-0.13001
132169,-0.12679
132170,-0.12408
132171,-0.12395
132172,-0.12572
132173,-0.12875
132174,-0.12774
132175,-0.1232
132176,-0.12408
132177,-0.12383
132178,-0.12515
132179,-0.12793
132180,-0.12938
132181,-0.12427
132182,-0.12717
132183,-0.12963
132184,-0.1273
132185,-0.12351
132186,-0.12831
132187,-0.1225
132188,-0.12875
132189,-0.12749
132190,-0.12345
132191,-0.12717
132192,-0.12156
132193,-0.12326
132194,-0.12124
132195,-0.12049
132196,-0.12831
132197,-0.129
132198,-0.12534
132199,-0.1278
132200,-0.12578
132201,-0.12528
132202,-0.12591
132203,-0.12673
132204,-0.12358
132205,-0.12395
132206,-0.12635
132207,-0.12452
132208,-0.12591
132209,-0.13096
132210,-0.12395
132211,-0.12414
132212,-0.13253
132213,-0.12383
132214,-0.12175
132215,-0.13216
132216,-0.12667
132217,-0.12698
132218,-0.1266
132219,-0.12332
132220,-0.12566
132221,-0.12673
132222,-0.12989
132223,-0.12168
132224,-0.13026
132225,-0.12414
132226,-0.12421
132227,-0.12269
132228,-0.1261
132229,-0.12856
132230,-0.12717
132231,-0.12623
132232,-0.1232
132233,-0.12156
132234,-0.12679
132235,-0.12768
132236,-0.12749
132237,-0.12761
132238,-0.12793
132239,-0.12522
132240,-0.13052
132241,-0.12307
132242,-0.12597
132243,-0.12806
132244,-0.12629
132245,-0.12383
132246,-0.12749
132247,-0.12528
132248,-0.13052
132249,-0.12307
132250,-0.12421
132251,-0.12452
132252,-0.12572
132253,-0.12597
132254,-0.12856
132255,-0.12705
132256,-0.12484
132257,-0.13159
132258,-0.12711
132259,-0.12427
132260,-0.12478
132261,-0.12414
132262,-0.12812
132263,-0.12484
132264,-0.12591
132265,-0.12307
132266,-0.12793
132267,-0.12806
132268,-0.12824
132269,-0.12673
132270,-0.1273
132271,-0.12768
132272,-0.12774
132273,-0.129
132274,-0.12156
132275,-0.12742
132276,-0.12869
132277,-0.12459
132278,-0.12465
132279,-0.12332
132280,-0.12724
132281,-0.12534
132282,-0.1237
132283,-0.12131
132284,-0.12572
132285,-0.1285
132286,-0.12389
132287,-0.12635
132288,-0.12427
132289,-0.1237
132290,-0.1249
132291,-0.12566
132292,-0.12414
132293,-0.12793
132294,-0.12616
132295,-0.13033
132296,-0.12818
132297,-0.12919
132298,-0.12452
132299,-0.12465
132300,-0.13184
132301,-0.12187
132302,-0.12642
132303,-0.12692
132304,-0.12774
132305,-0.1273
132306,-0.12654
132307,-0.12547
132308,-0.12742
132309,-0.1232
132310,-0.12585
132311,-0.12881
132312,-0.12799
132313,-0.12919
132314,-0.12547
132315,-0.12408
132316,-0.12219
132317,-0.1278
132318,-0.12604
132319,-0.12187
132320,-0.13071
132321,-0.1256
132322,-0.12471
132323,-0.13096
132324,-0.12843
132325,-0.11903
132326,-0.13001
132327,-0.12875
132328,-0.13291
132329,-0.12509
132330,-0.129
132331,-0.12654
132332,-0.1249
132333,-0.12408
132334,-0.12711
132335,-0.12913
132336,-0.13064
132337,-0.13014
132338,-0.12793
132339,-0.12269
132340,-0.12017
132341,-0.12452
132342,-0.12812
132343,-0.12194
132344,-0.12332
132345,-0.12938
132346,-0.12711
132347,-0.12736
132348,-0.12541
132349,-0.12944
132350,-0.12761
132351,-0.12263
132352,-0.12768
132353,-0.12496
132354,-0.12364
132355,-0.12824
132356,-0.12951
132357,-0.12799
132358,-0.1278
132359,-0.12793
132360,-0.12326
132361,-0.12591
132362,-0.12843
132363,-0.12452
132364,-0.12925
132365,-0.12818
132366,-0.12572
132367,-0.12547
132368,-0.129
132369,-0.12888
132370,-0.1256
132371,-0.12578
132372,-0.1232
132373,-0.12162
132374,-0.12616
132375,-0.12471
132376,-0.12572
132377,-0.12642
132378,-0.1285
132379,-0.1261
132380,-0.12503
132381,-0.12673
132382,-0.1285
132383,-0.12509
132384,-0.12509
132385,-0.12528
132386,-0.12907
132387,-0.12717
132388,-0.12774
132389,-0.12534
132390,-0.12572
132391,-0.12951
132392,-0.12414
132393,-0.12591
132394,-0.1249
132395,-0.12635
132396,-0.12496
132397,-0.12358
132398,-0.12332
132399,-0.12629
132400,-0.12648
132401,-0.12471
132402,-0.12433
132403,-0.12654
132404,-0.12572
132405,-0.12408
132406,-0.12875
132407,-0.1249
132408,-0.12692
132409,-0.12818
132410,-0.12143
132411,-0.12578
132412,-0.12578
132413,-0.12332
132414,-0.12812
132415,-0.1273
132416,-0.12635
132417,-0.12465
132418,-0.12395
132419,-0.12358
132420,-0.12686
132421,-0.12654
132422,-0.13209
132423,-0.12099
132424,-0.12787
132425,-0.12578
132426,-0.12263
132427,-0.12389
132428,-0.12156
132429,-0.12642
132430,-0.12654
132431,-0.12736
132432,-0.12112
132433,-0.12957
132434,-0.12755
132435,-0.12686
132436,-0.12484
132437,-0.12471
132438,-0.12484
132439,-0.1244
132440,-0.129
132441,-0.12648
132442,-0.12919
132443,-0.12345
132444,-0.12339
132445,-0.1232
132446,-0.12831
132447,-0.12667
132448,-0.12547
132449,-0.1273
132450,-0.13222
132451,-0.1232
132452,-0.12793
132453,-0.12578
132454,-0.1256
132455,-0.12761
132456,-0.12957
132457,-0.1249
132458,-0.12332
132459,-0.12724
132460,-0.12364
132461,-0.1273
132462,-0.13153
132463,-0.1278
132464,-0.12761
132465,-0.12225
132466,-0.12913
132467,-0.13045
132468,-0.12591
132469,-0.1232
132470,-0.12566
132471,-0.12509
132472,-0.12585
132473,-0.12566
132474,-0.13108
132475,-0.12774
132476,-0.12503
132477,-0.12642
132478,-0.12427
132479,-0.12623
132480,-0.12313
132481,-0.1232
132482,-0.12269
132483,-0.12888
132484,-0.12263
132485,-0.12332
132486,-0.12206
132487,-0.12717
132488,-0.12503
132489,-0.12553
132490,-0.12358
132491,-0.12509
132492,-0.12257
132493,-0.12522
132494,-0.12257
132495,-0.12894
132496,-0.13222
132497,-0.12566
132498,-0.1278
132499,-0.12219
132500,-0.12774
132501,-0.12534
132502,-0.1285
132503,-0.12799
132504,-0.12799
132505,-0.12673
132506,-0.12755
132507,-0.1237
132508,-0.12238
132509,-0.12572
132510,-0.12787
132511,-0.12995
132512,-0.13178
132513,-0.12377
132514,-0.12421
132515,-0.12433
132516,-0.12597
132517,-0.12484
132518,-0.12616
132519,-0.12831
132520,-0.12667
132521,-0.12799
132522,-0.12944
132523,-0.12837
132524,-0.12604
132525,-0.12894
132526,-0.12616
132527,-0.12358
132528,-0.12913
132529,-0.12761
132530,-0.12269
132531,-0.12698
132532,-0.13184
132533,-0.12717
132534,-0.12623
132535,-0.12711
132536,-0.1297
132537,-0.13071
132538,-0.12673
132539,-0.12673
132540,-0.12459
132541,-0.13071
132542,-0.12383
132543,-0.12673
132544,-0.12679
132545,-0.12591
132546,-0.12332
132547,-0.12629
132548,-0.12793
132549,-0.12907
132550,-0.12402
132551,-0.12238
132552,-0.12509
132553,-0.12566
132554,-0.12862
132555,-0.13064
132556,-0.12591
132557,-0.12452
132558,-0.12465
132559,-0.12856
132560,-0.12717
132561,-0.12471
132562,-0.12206
132563,-0.1237
132564,-0.12705
132565,-0.12919
132566,-0.12408
132567,-0.12604
132568,-0.12459
132569,-0.13121
132570,-0.12345
132571,-0.12326
132572,-0.13348
132573,-0.12951
132574,-0.12421
132575,-0.1256
132576,-0.12478
132577,-0.1232
132578,-0.12616
132579,-0.12572
132580,-0.12597
132581,-0.12635
132582,-0.12377
132583,-0.12395
132584,-0.12717
132585,-0.12635
132586,-0.12919
132587,-0.12787
132588,-0.12742
132589,-0.12339
132590,-0.12679
132591,-0.12086
132592,-0.12528
132593,-0.12566
132594,-0.12534
132595,-0.12389
132596,-0.12642
132597,-0.12692
132598,-0.12749
132599,-0.12553
132600,-0.12989
132601,-0.12137
132602,-0.12528
132603,-0.12597
132604,-0.12446
132605,-0.12818
132606,-0.12597
132607,-0.12572
132608,-0.12345
132609,-0.12736
132610,-0.13001
132611,-0.1343
132612,-0.13153
132613,-0.129
132614,-0.12452
132615,-0.12705
132616,-0.1237
132617,-0.11985
132618,-0.12692
132619,-0.12989
132620,-0.12269
132621,-0.1244
132622,-0.11992
132623,-0.12484
132624,-0.12812
132625,-0.12553
132626,-0.12755
132627,-0.13077
132628,-0.13329
132629,-0.12837
132630,-0.12515
132631,-0.1249
132632,-0.13222
132633,-0.12541
132634,-0.12433
132635,-0.1319
132636,-0.12402
132637,-0.12389
132638,-0.12339
132639,-0.12478
132640,-0.1285
132641,-0.12112
132642,-0.12616
132643,-0.12856
132644,-0.12484
132645,-0.13001
132646,-0.1266
132647,-0.12345
132648,-0.12105
132649,-0.12421
132650,-0.12717
132651,-0.12806
132652,-0.12881
132653,-0.13007
132654,-0.12843
132655,-0.12862
132656,-0.12869
132657,-0.13102
132658,-0.12724
132659,-0.12276
132660,-0.12566
132661,-0.12528
132662,-0.12459
132663,-0.12824
132664,-0.13039
132665,-0.13033
132666,-0.12806
132667,-0.12667
132668,-0.12572
132669,-0.12749
132670,-0.12742
132671,-0.12787
132672,-0.1285
132673,-0.12831
132674,-0.12749
132675,-0.12585
132676,-0.12869
132677,-0.12427
132678,-0.12295
132679,-0.12572
132680,-0.12585
132681,-0.12326
132682,-0.12484
132683,-0.12667
132684,-0.12717
132685,-0.12572
132686,-0.12414
132687,-0.12648
132688,-0.12471
132689,-0.12742
132690,-0.12711
132691,-0.12465
132692,-0.12282
132693,-0.12566
132694,-0.12686
132695,-0.12446
132696,-0.12408
132697,-0.12824
132698,-0.12856
132699,-0.1273
132700,-0.13039
132701,-0.12635
132702,-0.12749
132703,-0.1285
132704,-0.12957
132705,-0.12616
132706,-0.12168
132707,-0.12427
132708,-0.12484
132709,-0.12774
132710,-0.12938
132711,-0.12597
132712,-0.12149
132713,-0.12642
132714,-0.12566
132715,-0.12389
132716,-0.12673
132717,-0.12635
132718,-0.12446
132719,-0.12433
132720,-0.12642
132721,-0.1237
132722,-0.12806
132723,-0.13083
132724,-0.13052
132725,-0.13197
132726,-0.12843
132727,-0.12755
132728,-0.12496
132729,-0.1244
132730,-0.12818
132731,-0.12957
132732,-0.12503
132733,-0.12824
132734,-0.12705
132735,-0.12793
132736,-0.12541
132737,-0.12187
132738,-0.12768
132739,-0.12982
132740,-0.12616
132741,-0.12332
132742,-0.12553
132743,-0.12944
132744,-0.12724
132745,-0.12913
132746,-0.12509
132747,-0.12364
132748,-0.12295
132749,-0.12484
132750,-0.12679
132751,-0.12351
132752,-0.12913
132753,-0.12187
132754,-0.12332
132755,-0.12875
132756,-0.12774
132757,-0.12553
132758,-0.12395
132759,-0.12862
132760,-0.12585
132761,-0.12459
132762,-0.12307
132763,-0.1278
132764,-0.12534
132765,-0.12989
132766,-0.12629
132767,-0.12642
132768,-0.12698
132769,-0.12957
132770,-0.12755
132771,-0.1237
132772,-0.12471
132773,-0.12824
132774,-0.12339
132775,-0.12585
132776,-0.12168
132777,-0.12597
132778,-0.12635
132779,-0.12301
132780,-0.1297
132781,-0.12711
132782,-0.1196
132783,-0.12667
132784,-0.13361
132785,-0.12755
132786,-0.12301
132787,-0.12787
132788,-0.12332
132789,-0.12358
132790,-0.12692
132791,-0.13146
132792,-0.12623
132793,-0.12604
132794,-0.12724
132795,-0.12648
132796,-0.12667
132797,-0.12875
132798,-0.12648
132799,-0.12648
132800,-0.12408
132801,-0.1249
132802,-0.13115
132803,-0.12383
132804,-0.12604
132805,-0.1237
132806,-0.12907
132807,-0.12414
132808,-0.12036
132809,-0.11929
132810,-0.12395
132811,-0.12944
132812,-0.12231
132813,-0.12761
132814,-0.1261
132815,-0.13007
132816,-0.12471
132817,-0.12332
132818,-0.12471
132819,-0.12711
132820,-0.12459
132821,-0.12888
132822,-0.12395
132823,-0.12749
132824,-0.12541
132825,-0.12528
132826,-0.12736
132827,-0.12629
132828,-0.12553
132829,-0.12623
132830,-0.12907
132831,-0.13216
132832,-0.1249
132833,-0.12213
132834,-0.12313
132835,-0.12421
132836,-0.12976
132837,-0.12313
132838,-0.12686
132839,-0.12553
132840,-0.1249
132841,-0.12711
132842,-0.12717
132843,-0.1237
132844,-0.12724
132845,-0.12692
132846,-0.12711
132847,-0.12793
132848,-0.12692
132849,-0.12736
132850,-0.12604
132851,-0.12812
132852,-0.12679
132853,-0.12503
132854,-0.12749
132855,-0.12989
132856,-0.12944
132857,-0.12793
132858,-0.12522
132859,-0.12793
132860,-0.12812
132861,-0.12812
132862,-0.1285
132863,-0.12408
132864,-0.12843
132865,-0.12566
132866,-0.12377
132867,-0.12572
132868,-0.12307
132869,-0.1261
132870,-0.12995
132871,-0.12509
132872,-0.1256
132873,-0.12522
132874,-0.12301
132875,-0.11815
132876,-0.12824
132877,-0.12673
132878,-0.12503
132879,-0.12761
132880,-0.12566
132881,-0.13197
132882,-0.12831
132883,-0.12818
132884,-0.12194
132885,-0.1273
132886,-0.12408
132887,-0.1225
132888,-0.1285
132889,-0.12509
132890,-0.12433
132891,-0.12768
132892,-0.12711
132893,-0.1273
132894,-0.12591
132895,-0.12894
132896,-0.12295
132897,-0.12004
132898,-0.12509
132899,-0.1261
132900,-0.12566
132901,-0.12395
132902,-0.12806
132903,-0.1261
132904,-0.12989
132905,-0.1261
132906,-0.122
132907,-0.12377
132908,-0.12793
132909,-0.12377
132910,-0.1249
132911,-0.12673
132912,-0.1266
132913,-0.12888
132914,-0.12301
132915,-0.12907
132916,-0.12837
132917,-0.12553
132918,-0.12913
132919,-0.12692
132920,-0.12963
132921,-0.12736
132922,-0.12711
132923,-0.12806
132924,-0.1237
132925,-0.12604
132926,-0.1261
132927,-0.12578
132928,-0.12705
132929,-0.12591
132930,-0.12484
132931,-0.12736
132932,-0.12976
132933,-0.12257
132934,-0.12591
132935,-0.12673
132936,-0.12566
132937,-0.12913
132938,-0.12919
132939,-0.12774
132940,-0.12604
132941,-0.12686
132942,-0.1273
132943,-0.13171
132944,-0.12604
132945,-0.12787
132946,-0.12534
132947,-0.1261
132948,-0.12932
132949,-0.13115
132950,-0.12534
132951,-0.13014
132952,-0.12724
132953,-0.12282
132954,-0.12402
132955,-0.12427
132956,-0.12774
132957,-0.12686
132958,-0.12566
132959,-0.12755
132960,-0.12824
132961,-0.12503
132962,-0.12446
132963,-0.12888
132964,-0.12888
132965,-0.12913
132966,-0.12812
132967,-0.1225
132968,-0.13241
132969,-0.13033
132970,-0.12673
132971,-0.12389
132972,-0.12427
132973,-0.12307
132974,-0.12698
132975,-0.12831
132976,-0.12616
132977,-0.12888
132978,-0.12736
132979,-0.12395
132980,-0.1244
132981,-0.12572
132982,-0.12471
132983,-0.12295
132984,-0.12414
132985,-0.12698
132986,-0.12673
132987,-0.12755
132988,-0.12541
132989,-0.12818
132990,-0.12761
132991,-0.12616
132992,-0.13058
132993,-0.11954
132994,-0.12541
132995,-0.12484
132996,-0.12313
132997,-0.12572
132998,-0.12818
132999,-0.12496
133000,-0.12925
133001,-0.12944
133002,-0.12534
133003,-0.12667
133004,-0.12755
133005,-0.12869
133006,-0.12541
133007,-0.1278
133008,-0.12831
133009,-0.12528
133010,-0.12711
133011,-0.12149
133012,-0.12547
133013,-0.12768
133014,-0.12806
133015,-0.12698
133016,-0.1261
133017,-0.12541
133018,-0.12686
133019,-0.12465
133020,-0.13348
133021,-0.12421
133022,-0.12862
133023,-0.12888
133024,-0.12465
133025,-0.12553
133026,-0.12566
133027,-0.1244
133028,-0.12768
133029,-0.12522
133030,-0.12597
133031,-0.12345
133032,-0.1266
133033,-0.12547
133034,-0.12604
133035,-0.12736
133036,-0.12276
133037,-0.12011
133038,-0.1244
133039,-0.12635
133040,-0.12843
133041,-0.12503
133042,-0.12547
133043,-0.12976
133044,-0.12307
133045,-0.12395
133046,-0.12313
133047,-0.12648
133048,-0.12881
133049,-0.12774
133050,-0.12679
133051,-0.1244
133052,-0.12427
133053,-0.129
133054,-0.12692
133055,-0.12679
133056,-0.12648
133057,-0.12547
133058,-0.12711
133059,-0.12377
133060,-0.12408
133061,-0.12534
133062,-0.12345
133063,-0.12749
133064,-0.12351
133065,-0.12244
133066,-0.12553
133067,-0.13058
133068,-0.12925
133069,-0.12698
133070,-0.12553
133071,-0.12894
133072,-0.12604
133073,-0.12932
133074,-0.1273
133075,-0.12496
133076,-0.12642
133077,-0.13127
133078,-0.12648
133079,-0.12484
133080,-0.12831
133081,-0.12673
133082,-0.12459
133083,-0.12768
133084,-0.12541
133085,-0.12515
133086,-0.1266
133087,-0.12711
133088,-0.1297
133089,-0.1225
133090,-0.1273
133091,-0.12572
133092,-0.12768
133093,-0.12313
133094,-0.12686
133095,-0.12635
133096,-0.12717
133097,-0.12074
133098,-0.12566
133099,-0.12578
