timeStamp/s,positon/mm,q,velocity(mm/s),coil,E/uV,accelerator(mm/s^2),gyroscope(deg/s)
1655298500.9630156,"(40.07130403013729, -91.62036123768725, 300)","(0.20469048295307674, 0, 0, 0.9788267498328987)","(-4.581018061884362, -2.0035652015068646, 0)",2,6.4016415136645195,"(-0.10017826007534324, 4.581018061884362, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.0130155,"(40.02548384435954, -91.64038761935107, 300)","(0.2044457431771193, 0, 0, 0.9788778974401022)","(-4.582019380967553, -2.001274192217977, 0)",3,4.750020970722771,"(-0.10006370961089885, 4.582019380967553, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.0630155,"(39.97965365002784, -91.66039108592007, 300)","(0.20420099062051497, 0, 0, 0.9789289838540896)","(-4.583019554296003, -1.998982682501392, 0)",4,6.785669085242399,"(-0.0999491341250696, 4.583019554296003, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.1130154,"(39.93381345860234, -91.68037163239224, 300)","(0.20395622529856453, 0, 0, 0.978980009071667)","(-4.5840185816196115, -1.9966906729301168, 0)",5,14.157783230333738,"(-0.09983453364650584, 4.5840185816196115, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.1630154,"(39.88796328154552, -91.70032925377136, 300)","(0.20371144722656892, 0, 0, 0.9790309730896448)","(-4.585016462688568, -1.9943981640772759, 0)",6,17.748474092228648,"(-0.0997199082038638, 4.585016462688568, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.2130156,"(39.84210313032245, -91.72026394506696, 300)","(0.20346665641983014, 0, 0, 0.9790818759048371)","(-4.586013197253348, -1.9921051565161223, 0)",7,12.663958291471795,"(-0.09960525782580612, 4.586013197253348, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.2630155,"(39.79623301640062, -91.74017570129428, 300)","(0.2032218528936507, 0, 0, 0.9791327175140617)","(-4.587008785064714, -1.9898116508200308, 0)",8,10.90889584494566,"(-0.09949058254100154, 4.587008785064714, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.3130155,"(39.75035295125014, -91.76006451747426, 300)","(0.2029770366633346, 0, 0, 0.9791834979141404)","(-4.588003225873713, -1.987517647562507, 0)",9,24.207425649738646,"(-0.09937588237812535, 4.588003225873713, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.3630154,"(39.70446294634349, -91.77993038863364, 300)","(0.202732207744186, 0, 0, 0.9792342171018986)","(-4.588996519431682, -1.9852231473171744, 0)",10,31.179420061902547,"(-0.09926115736585872, 4.588996519431682, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.4130154,"(39.65856301315562, -91.79977330980488, 300)","(0.2024873661515098, 0, 0, 0.9792848750741657)","(-4.589988665490244, -1.9829281506577812, 0)",11,21.347144946035883,"(-0.09914640753288906, 4.589988665490244, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.4630156,"(39.612653163164126, -91.81959327602614, 300)","(0.20224251190061238, 0, 0, 0.979335471827775)","(-4.590979663801306, -1.980632658158206, 0)",12,10.46320509354001,"(-0.09903163290791031, 4.590979663801306, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.5130155,"(39.56673340784891, -91.83939028234134, 300)","(0.20199764500680026, 0, 0, 0.9793860073595634)","(-4.591969514117067, -1.9783366703924454, 0)",13,23.040958261299078,"(-0.09891683351962227, 4.591969514117067, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.5630155,"(39.52080375869242, -91.85916432380017, 300)","(0.20175276548538096, 0, 0, 0.9794364816663716)","(-4.592958216190008, -1.9760401879346212, 0)",14,29.556729636996984,"(-0.09880200939673106, 4.592958216190008, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.6130154,"(39.474864227179545, -91.87891539545807, 300)","(0.20150787335166256, 0, 0, 0.9794868947450447)","(-4.593945769772903, -1.9737432113589772, 0)",15,20.30596577605897,"(-0.09868716056794886, 4.593945769772903, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.6630154,"(39.42891482479774, -91.89864349237612, 300)","(0.2012629686209546, 0, 0, 0.9795372465924308)","(-4.5949321746188065, -1.971445741239887, 0)",0,2.623571015657541,"(-0.09857228706199435, 4.5949321746188065, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.7130156,"(39.38295556303682, -91.91834860962128, 300)","(0.2010180513085668, 0, 0, 0.9795875372053824)","(-4.595917430481064, -1.9691477781518412, 0)",1,5.240392590065212,"(-0.09845738890759206, 4.595917430481064, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.7630155,"(39.33698645338912, -91.93803074226618, 300)","(0.20077312142980971, 0, 0, 0.9796377665807555)","(-4.596901537113308, -1.9668493226694561, 0)",2,6.374626927580221,"(-0.0983424661334728, 4.596901537113308, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.8130155,"(39.29100750734938, -91.95768988538921, 300)","(0.20052817899999467, 0, 0, 0.9796879347154104)","(-4.5978844942694606, -1.964550375367469, 0)",3,4.713134542505712,"(-0.09822751876837345, 4.5978844942694606, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.8630154,"(39.24501873641491, -91.97732603407451, 300)","(0.20028322403443433, 0, 0, 0.9797380416062105)","(-4.598866301703726, -1.962250936820746, 0)",4,6.817992805894689,"(-0.09811254684103729, 4.598866301703726, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.9130154,"(39.199020152085396, -91.99693918341198, 300)","(0.20003825654844148, 0, 0, 0.9797880872500236)","(-4.599846959170599, -1.9599510076042699, 0)",5,14.174221752500475,"(-0.09799755038021349, 4.599846959170599, 9800.0)","(0, 0, 125.66370614359172)"
1655298501.9630156,"(39.153011765862935, -92.01652932849727, 300)","(0.19979327655732973, 0, 0, 0.9798380716437213)","(-4.600826466424864, -1.9576505882931468, 0)",6,17.694568005824287,"(-0.09788252941465733, 4.600826466424864, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.0130155,"(39.10699358925221, -92.03609646443175, 300)","(0.1995482840764141, 0, 0, 0.9798879947841788)","(-4.601804823221587, -1.9553496794626106, 0)",7,12.577390884021765,"(-0.09776748397313054, 4.601804823221587, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.0630155,"(39.060965633760254, -92.05564058632257, 300)","(0.19930327912100973, 0, 0, 0.9799378566682752)","(-4.602782029316129, -1.9530482816880126, 0)",8,10.982333227383386,"(-0.09765241408440063, 4.602782029316129, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.1130154,"(39.014927910896546, -92.07516168928265, 300)","(0.19905826170643282, 0, 0, 0.9799876572928933)","(-4.603758084464133, -1.9507463955448272, 0)",9,24.286228118635417,"(-0.09753731977724137, 4.603758084464133, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.1630154,"(38.968880432172995, -92.09465976843067, 300)","(0.198813231848, 0, 0, 0.9800373966549202)","(-4.604732988421533, -1.9484440216086498, 0)",10,31.13637625066276,"(-0.0974222010804325, 4.604732988421533, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.2130156,"(38.92282320910407, -92.11413481889102, 300)","(0.19856818956102948, 0, 0, 0.9800870747512463)","(-4.605706740944551, -1.9461411604552035, 0)",11,21.2260291480951,"(-0.09730705802276017, 4.605706740944551, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.2630155,"(38.87675625320654, -92.13358683579386, 300)","(0.19832313486083952, 0, 0, 0.9801366915787662)","(-4.606679341789693, -1.943837812660327, 0)",12,10.550750450874295,"(-0.09719189063301635, 4.606679341789693, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.3130155,"(38.83067957599965, -92.15301581427514, 300)","(0.19807806776274933, 0, 0, 0.9801862471343779)","(-4.607650790713757, -1.9415339787999828, 0)",13,23.15950429930229,"(-0.09707669893999914, 4.607650790713757, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.3630154,"(38.78459318900506, -92.17242174947657, 300)","(0.1978329882820788, 0, 0, 0.9802357414149837)","(-4.6086210874738285, -1.9392296594502527, 0)",14,29.57623519101107,"(-0.09696148297251264, 4.6086210874738285, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.4130154,"(38.738497103746944, -92.1918046365456, 300)","(0.19758789643414912, 0, 0, 0.9802851744174895)","(-4.60959023182728, -1.9369248551873472, 0)",15,20.22937308957497,"(-0.09684624275936736, 4.60959023182728, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.4630156,"(38.69239133175181, -92.21116447063544, 300)","(0.19734279223428167, 0, 0, 0.9803345461388052)","(-4.610558223531772, -1.9346195665875903, 0)",0,2.6320061849687213,"(-0.09673097832937952, 4.610558223531772, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.5130155,"(38.6462758845486, -92.23050124690508, 300)","(0.1970976756977988, 0, 0, 0.9803838565758441)","(-4.611525062345254, -1.9323137942274302, 0)",1,5.237798509480752,"(-0.09661568971137151, 4.611525062345254, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.5630155,"(38.600150773668666, -92.24981496051927, 300)","(0.19685254684002343, 0, 0, 0.9804331057255239)","(-4.612490748025964, -1.9300075386834334, 0)",2,6.347975239620043,"(-0.09650037693417167, 4.612490748025964, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.6130154,"(38.554016010645874, -92.26910560664854, 300)","(0.19660740567627988, 0, 0, 0.9804822935847657)","(-4.613455280332427, -1.9277008005322938, 0)",3,4.676657363866293,"(-0.09638504002661469, 4.613455280332427, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.6630154,"(38.5078716070164, -92.28837318046916, 300)","(0.1963622522218926, 0, 0, 0.9805314201504947)","(-4.614418659023459, -1.92539358035082, 0)",4,6.850715010480537,"(-0.096269679017541, 4.614418659023459, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.7130156,"(38.461717574318804, -92.30761767716322, 300)","(0.19611708649218684, 0, 0, 0.9805804854196396)","(-4.615380883858161, -1.9230858787159402, 0)",5,14.191013513620367,"(-0.09615429393579701, 4.615380883858161, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.7630155,"(38.415553924094205, -92.3268390919185, 300)","(0.19587190850248917, 0, 0, 0.9806294893891334)","(-4.616341954595925, -1.92077769620471, 0)",6,17.641030661575687,"(-0.09603888481023551, 4.616341954595925, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.8130155,"(38.36938066788599, -92.34603741992862, 300)","(0.19562671826812641, 0, 0, 0.9806784320559125)","(-4.617301870996431, -1.9184690333942993, 0)",7,12.491456170439927,"(-0.09592345166971497, 4.617301870996431, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.8630154,"(38.32319781723999, -92.36521265639294, 300)","(0.19538151580442625, 0, 0, 0.9807273134169175)","(-4.618260632819648, -1.9161598908619994, 0)",8,11.056385823350038,"(-0.09580799454309998, 4.618260632819648, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.9130154,"(38.2770053837044, -92.38436479651665, 300)","(0.19513630112671695, 0, 0, 0.9807761334690925)","(-4.619218239825832, -1.91385026918522, 0)",9,24.36508916596348,"(-0.095692513459261, 4.619218239825832, 9800.0)","(0, 0, 125.66370614359172)"
1655298502.9630156,"(38.23080337882992, -92.4034938355106, 300)","(0.19489107425032826, 0, 0, 0.9808248922093856)","(-4.620174691775531, -1.911540168941496, 0)",10,31.092550563338822,"(-0.0955770084470748, 4.620174691775531, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.0130155,"(38.184591814169536, -92.42259976859154, 300)","(0.19464583519058998, 0, 0, 0.9808735896347488)","(-4.621129988429577, -1.9092295907084769, 0)",11,21.104900717609834,"(-0.09546147953542385, 4.621129988429577, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.0630155,"(38.13837070127867, -92.44168259098191, 300)","(0.19440058396283283, 0, 0, 0.9809222257421378)","(-4.622084129549096, -1.9069185350639333, 0)",12,10.638845336044062,"(-0.09534592675319667, 4.622084129549096, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.1130154,"(38.092140051715056, -92.46074229791002, 300)","(0.1941553205823882, 0, 0, 0.9809708005285122)","(-4.623037114895501, -1.9046070025857529, 0)",13,23.277711475768143,"(-0.09523035012928764, 4.623037114895501, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.1630154,"(38.04589987703898, -92.47977888460981, 300)","(0.19391004506458884, 0, 0, 0.9810193139908353)","(-4.623988944230491, -1.9022949938519491, 0)",14,29.593820412654598,"(-0.09511474969259745, 4.623988944230491, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.2130156,"(37.999650188812964, -92.4987923463212, 300)","(0.19366475742476758, 0, 0, 0.9810677661260745)","(-4.624939617316059, -1.899982509440648, 0)",15,20.15162454689516,"(-0.0949991254720324, 4.624939617316059, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.2630155,"(37.9533909986019, -92.51778267828972, 300)","(0.19341945767825797, 0, 0, 0.9811161569312008)","(-4.625889133914486, -1.8976695499300948, 0)",0,2.640633242455769,"(-0.09488347749650475, 4.625889133914486, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.3130155,"(37.907122317973204, -92.53674987576676, 300)","(0.1931741458403951, 0, 0, 0.9811644864031891)","(-4.626837493788337, -1.89535611589866, 0)",1,5.2354676784685115,"(-0.094767805794933, 4.626837493788337, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.3630154,"(37.86084415849651, -92.55569393400948, 300)","(0.19292882192651406, 0, 0, 0.9812127545390181)","(-4.627784696700474, -1.8930422079248257, 0)",2,6.321684247364621,"(-0.09465211039624129, 4.627784696700474, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.4130154,"(37.81455653174391, -92.57461484828087, 300)","(0.19268348595195092, 0, 0, 0.9812609613356705)","(-4.628730742414043, -1.8907278265871954, 0)",3,4.640586215805636,"(-0.09453639132935977, 4.628730742414043, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.4630156,"(37.76825944928977, -92.59351261384965, 300)","(0.19243813793204234, 0, 0, 0.9813091067901328)","(-4.629675630692482, -1.8884129724644885, 0)",4,6.883838244354702,"(-0.09442064862322443, 4.629675630692482, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.5130155,"(37.721952922710976, -92.61238722599033, 300)","(0.19219277788212633, 0, 0, 0.981357190899395)","(-4.630619361299517, -1.886097646135549, 0)",5,14.208158857796642,"(-0.09430488230677744, 4.630619361299517, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.5630155,"(37.67563696358665, -92.63123867998324, 300)","(0.19194740581754102, 0, 0, 0.9814052136604514)","(-4.631561933999162, -1.8837818481793323, 0)",6,17.58786271382438,"(-0.09418909240896661, 4.631561933999162, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.6130154,"(37.62931158349829, -92.6500669711145, 300)","(0.19170202175362555, 0, 0, 0.9814531750702997)","(-4.6325033485557245, -1.8814655791749146, 0)",7,12.406154220037466,"(-0.09407327895874573, 4.6325033485557245, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.6630154,"(37.58297679402975, -92.668872094676, 300)","(0.19145662570571947, 0, 0, 0.981501075125942)","(-4.633443604733801, -1.8791488397014875, 0)",8,11.131055307472423,"(-0.09395744198507437, 4.633443604733801, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.7130156,"(37.53663260676732, -92.68765404596544, 300)","(0.1912112176891639, 0, 0, 0.9815489138243836)","(-4.6343827022982715, -1.8768316303383659, 0)",9,24.444002206489138,"(-0.0938415815169183, 4.6343827022982715, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.7630155,"(37.49027903329954, -92.70641282028629, 300)","(0.19096579771929992, 0, 0, 0.9815966911626339)","(-4.635320641014315, -1.874513951664977, 0)",10,31.047950138505005,"(-0.09372569758324885, 4.635320641014315, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.8130155,"(37.44391608521728, -92.72514841294786, 300)","(0.19072036581146942, 0, 0, 0.9816444071377065)","(-4.636257420647393, -1.8721958042608642, 0)",11,20.98377781362688,"(-0.0936097902130432, 4.636257420647393, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.8630154,"(37.397543774113906, -92.7438608192652, 300)","(0.1904749219810157, 0, 0, 0.9816920617466182)","(-4.63719304096326, -1.8698771887056953, 0)",12,10.727485549475942,"(-0.09349385943528477, 4.63719304096326, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.9130154,"(37.351162111584976, -92.7625500345592, 300)","(0.19022946624328207, 0, 0, 0.9817396549863899)","(-4.6381275017279595, -1.8675581055792487, 0)",13,23.395557614237834,"(-0.09337790527896243, 4.6381275017279595, 9800.0)","(0, 0, 125.66370614359172)"
1655298503.9630156,"(37.304771109228426, -92.78121605415654, 300)","(0.18998399861361293, 0, 0, 0.9817871868540466)","(-4.639060802707827, -1.8652385554614213, 0)",14,29.60947990098857,"(-0.09326192777307106, 4.639060802707827, 9800.0)","(0, 0, 125.66370614359172)"
1655298504.0130155,"(37.258370778644505, -92.79985887338972, 300)","(0.18973851910735307, 0, 0, 0.9818346573466169)","(-4.639992943669486, -1.8629185389322254, 0)",15,20.072744109037682,"(-0.09314592694661127, 4.639992943669486, 9800.0)","(0, 0, 125.66370614359172)"
1655298504.0630155,"(37.21196113143591, -92.81847848759698, 300)","(0.1894930277398488, 0, 0, 0.9818820664611331)","(-4.640923924379849, -1.8605980565717957, 0)",0,2.649453202569646,"(-0.09302990282858978, 4.640923924379849, 9800.0)","(0, 0, 125.66370614359172)"
1655298504.1130154,"(37.165542179207534, -92.83707489212242, 300)","(0.18924752452644641, 0, 0, 0.9819294141946314)","(-4.641853744606121, -1.8582771089603767, 0)",1,5.233399881845232,"(-0.09291385544801883, 4.641853744606121, 9800.0)","(0, 0, 125.66370614359172)"
1655298504.1630154,"(37.11911393356665, -92.85564808231591, 300)","(0.18900200948249324, 0, 0, 0.9819767005441522)","(-4.6427824041157955, -1.8559556966783328, 0)",2,6.295751771383487,"(-0.09279778483391664, 4.6427824041157955, 9800.0)","(0, 0, 125.66370614359172)"
1655298504.2130156,"(37.072676406122824, -92.87419805353316, 300)","(0.18875648262333708, 0, 0, 0.9820239255067393)","(-4.643709902676658, -1.853633820306141, 0)",3,4.604917891243304,"(-0.09268169101530706, 4.643709902676658, 9800.0)","(0, 0, 125.66370614359172)"
1655298504.2630155,"(37.02622960848803, -92.89272480113566, 300)","(0.18851094396432716, 0, 0, 0.9820710890794405)","(-4.6446362400567835, -1.8513114804244015, 0)",4,6.917365072406118,"(-0.09256557402122008, 4.6446362400567835, 9800.0)","(0, 0, 125.66370614359172)"
1655298504.3130155,"(36.97977355227648, -92.91122832049071, 300)","(0.18826539352081278, 0, 0, 0.9821181912593074)","(-4.645561416024535, -1.8489886776138236, 0)",5,14.22565813384038,"(-0.09244943388069118, 4.645561416024535, 9800.0)","(0, 0, 125.66370614359172)"
1655298504.3630154,"(36.9333082491047, -92.9297086069714, 300)","(0.18801983130814418, 0, 0, 0.9821652320433956)","(-4.64648543034857, -1.846665412455235, 0)",6,17.53506478416491,"(-0.09233327062276175, 4.64648543034857, 9800.0)","(0, 0, 125.66370614359172)"
1655298504.4130154,"(36.88683371059153, -92.9481656559567, 300)","(0.18777425734167214, 0, 0, 0.9822122114287642)","(-4.6474082827978345, -1.8443416855295767, 0)",7,12.321484985912328,"(-0.09221708427647883, 4.6474082827978345, 9800.0)","(0, 0, 125.66370614359172)"
